"ID","TABLE_HCODE","TABLE_ENAME","IS_DISPLAY","COLUMN_ENAME","COLUMN_CNAME","DISPLAY_ALIAS","COLUMN_TYPE","COLUMN_CATEGORY","COLUMN_NULLABLE","COLUMN_DESC","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
1497,"208",LC_STIBPERFORMANCE,1,LowestClosePriceRY,近一年收盘最低价(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:21",,"2024-06-12 14:39:21"
1498,"208",LC_STIBPERFORMANCE,1,TurnoverValuePDayRY,近一年日均成交金额(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:21",,"2024-06-12 14:39:21"
1499,"208",LC_STIBPERFORMANCE,1,TurnoverRatePDayRY,近一年日均换手率(%),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:21",,"2024-06-12 14:39:21"
1500,"208",LC_STIBPERFORMANCE,1,TurnoverRatePDFFTRY,近一年日均换手率_自由流通股本(%),,"decimal(19,4)",近一年表现,"","",,,0,,"2024-06-12 14:39:21",,"2024-08-26 17:28:52"
1501,"208",LC_STIBPERFORMANCE,1,TurnoverValueYTD,今年以来成交金额(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:21",,"2024-06-12 14:39:21"
1502,"208",LC_STIBPERFORMANCE,1,TurnoverVolumeYTD,今年以来成交量(股/份),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1503,"208",LC_STIBPERFORMANCE,1,ChangePCTYTD,今年以来涨跌幅(%),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1504,"208",LC_STIBPERFORMANCE,1,RangePCTYTD,今年以来振幅(%),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1505,"208",LC_STIBPERFORMANCE,1,TurnoverRateYTD,今年以来换手率(%),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1506,"208",LC_STIBPERFORMANCE,1,TurnoverRateFFTYTD,今年以来换手率_自由流通股本(%),,"decimal(19,4)",今年以来表现,"","",,,0,,"2024-06-12 14:39:22",,"2024-08-26 17:28:52"
1507,"208",LC_STIBPERFORMANCE,1,AvgPriceYTD,今年以来成交均价(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1508,"208",LC_STIBPERFORMANCE,1,HighPriceYTD,今年以来最高价(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1509,"208",LC_STIBPERFORMANCE,1,LowPriceYTD,今年以来最低价(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1510,"208",LC_STIBPERFORMANCE,1,HighestClosePriceYTD,今年以来收盘最高价(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1511,"208",LC_STIBPERFORMANCE,1,LowestClosePriceYTD,今年以来收盘最低价(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:22",,"2024-06-12 14:39:22"
1512,"208",LC_STIBPERFORMANCE,1,TurnoverValuePerDayYTD,今年以来日均成交金额(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1513,"208",LC_STIBPERFORMANCE,1,TurnoverRatePerDayYTD,今年以来日均换手率(%),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1514,"208",LC_STIBPERFORMANCE,1,TurnoverRatePDFFTYTD,今年以来日均换手率_自由流通股本(%),,"decimal(19,4)",今年以来表现,"","",,,0,,"2024-06-12 14:39:23",,"2024-08-26 17:28:52"
1515,"208",LC_STIBPERFORMANCE,1,HighAdjustedPrice,上市以来后复权最高价(元),,"decimal(19,4)",上市以来表现,"","",,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1516,"208",LC_STIBPERFORMANCE,1,HighAdjustedPriceDate,上市以来后复权最高价时间,,datetime,上市以来表现,"","",,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1517,"208",LC_STIBPERFORMANCE,1,LowAdjustedPrice,上市以来后复权最低价(元),,"decimal(19,4)",上市以来表现,"","",,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1518,"208",LC_STIBPERFORMANCE,1,LowAdjustedPriceDate,上市以来后复权最低价时间,,datetime,上市以来表现,"","",,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1519,"208",LC_STIBPERFORMANCE,1,WVolatility,波动率(周)(%),,"decimal(19,4)",波动率,"",波动率(周)(%)（WVolatility）:计算中采用日步长数据，时间跨度为1周。,,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1520,"208",LC_STIBPERFORMANCE,1,MVolatility,波动率(月)(%),,"decimal(19,4)",波动率,"",波动率(月)(%)：计算中采用日步长数据，时间跨度为1个月。,,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1521,"208",LC_STIBPERFORMANCE,1,YVolatility,波动率(年)(%),,"decimal(19,4)",波动率,"",波动率(年)(%)：计算中采用日步长数据，时间跨度为一年。,,,1,,"2024-06-12 14:39:23",,"2024-06-12 14:39:23"
1522,"208",LC_STIBPERFORMANCE,1,TotalMV,总市值(元),,"decimal(19,4)",市值,"","",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1523,"208",LC_STIBPERFORMANCE,1,NegotiableMV,流通市值(不含限售股)(元),,"decimal(19,4)",市值,"","",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1524,"208",LC_STIBPERFORMANCE,1,UpdateTime,更新时间,,datetime,"",否,"",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1525,"208",LC_STIBPERFORMANCE,1,InsertTime,发布时间,,datetime,"",否,"",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1526,"208",LC_STIBPERFORMANCE,1,JSID,JSID,,bigint,"",否,"",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1527,"297",QT_StockPerformance,1,ID,ID,,bigint,"",否,"",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1528,"297",QT_StockPerformance,1,InnerCode,证券内部编码,,int,"",否,证券内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到证券的交易代码、简称等。,,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1529,"297",QT_StockPerformance,1,TradingDay,交易日,,datetime,"",否,"",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1530,"297",QT_StockPerformance,1,Ifsuspend,是否停牌,,int,"","","1：当日停牌；0：当日非停牌",,,1,,"2024-06-12 14:39:24",,"2024-06-12 14:39:24"
1531,"297",QT_StockPerformance,1,PrevClosePrice,昨收盘(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1532,"297",QT_StockPerformance,1,OpenPrice,今开盘(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1533,"297",QT_StockPerformance,1,HighPrice,最高价(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1534,"297",QT_StockPerformance,1,LowPrice,最低价(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1535,"297",QT_StockPerformance,1,ClosePrice,收盘价(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1536,"297",QT_StockPerformance,1,TurnoverVolume,成交量(股),,"decimal(18,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1537,"297",QT_StockPerformance,1,TurnoverValue,成交金额(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1538,"297",QT_StockPerformance,1,ChangePCT,涨跌幅(%),,"decimal(18,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1539,"297",QT_StockPerformance,1,RangePCT,振幅(%),,"decimal(18,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1540,"297",QT_StockPerformance,1,TurnoverRate,换手率(%),,"decimal(18,4)",日表现,"","",,,1,,"2024-06-12 14:39:25",,"2024-06-12 14:39:25"
1541,"297",QT_StockPerformance,1,TurnoverRateFreeFloat,换手率_自由流通股本(%),,"decimal(18,4)",日表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1542,"297",QT_StockPerformance,1,AvgPrice,均价(元),,"decimal(19,4)",日表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1543,"297",QT_StockPerformance,1,TurnoverValueRW,周成交金额(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1544,"297",QT_StockPerformance,1,TurnoverVolumeRW,周成交量(股),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1545,"297",QT_StockPerformance,1,ChangePCTRW,周涨跌幅(%),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1546,"297",QT_StockPerformance,1,RangePCTRW,周振幅(%),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1547,"297",QT_StockPerformance,1,TurnoverRateRW,周换手率(%),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1548,"297",QT_StockPerformance,1,TurnoverRateFFTRW,周换手率_自由流通股本(%),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1549,"297",QT_StockPerformance,1,AvgPriceRW,周成交均价(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1550,"297",QT_StockPerformance,1,HighPriceRW,周最高价(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:26",,"2024-06-12 14:39:26"
1551,"297",QT_StockPerformance,1,LowPriceRW,周最低价(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1552,"297",QT_StockPerformance,1,HighestClosePriceRW,周收盘最高价(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1553,"297",QT_StockPerformance,1,LowestClosePriceRW,周收盘最低价(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1554,"297",QT_StockPerformance,1,TurnoverValuePerDayRW,周日均成交金额(元),,"decimal(19,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1555,"297",QT_StockPerformance,1,TurnoverRatePerDayRW,周日均换手率(%),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1556,"297",QT_StockPerformance,1,TurnoverRatePDFFTRW,周日均换手率_自由流通股本(%),,"decimal(18,4)",近一周表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1557,"297",QT_StockPerformance,1,TurnoverValueTW,本周以来成交金额(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1558,"297",QT_StockPerformance,1,TurnoverVolumeTW,本周以来成交量(股),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1559,"297",QT_StockPerformance,1,ChangePCTTW,本周以来涨跌幅(%),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1560,"297",QT_StockPerformance,1,RangePCTTW,本周以来振幅(%),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:27",,"2024-06-12 14:39:27"
1561,"297",QT_StockPerformance,1,TurnoverRateTW,本周以来换手率(%),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1562,"297",QT_StockPerformance,1,TurnoverRateFFTTW,本周以来换手率_自由流通股本(%),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1563,"297",QT_StockPerformance,1,AvgPriceTW,本周以来成交均价(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1564,"297",QT_StockPerformance,1,HighPriceTW,本周以来最高价(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1565,"297",QT_StockPerformance,1,LowPriceTW,本周以来最低价(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1566,"297",QT_StockPerformance,1,HighestClosePriceTW,本周以来收盘最高价(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1567,"297",QT_StockPerformance,1,LowestClosePriceTW,本周以来收盘最低价(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1568,"297",QT_StockPerformance,1,TurnoverValuePerDayTW,本周以来日均成交金额(元),,"decimal(19,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1569,"297",QT_StockPerformance,1,TurnoverRatePerDayTW,本周以来日均换手率(%),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1570,"297",QT_StockPerformance,1,TurnoverRatePDFFTTW,本周以来日均换手率_自由流通股本(%),,"decimal(18,4)",本周以来表现,"","",,,1,,"2024-06-12 14:39:28",,"2024-06-12 14:39:28"
1571,"297",QT_StockPerformance,1,TurnoverValueRM,月成交金额(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1572,"297",QT_StockPerformance,1,TurnoverVolumeRM,月成交量(股),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1573,"297",QT_StockPerformance,1,ChangePCTRM,月涨跌幅(%),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1574,"297",QT_StockPerformance,1,RangePCTRM,月振幅(%),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1575,"297",QT_StockPerformance,1,TurnoverRateRM,月换手率(%),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1576,"297",QT_StockPerformance,1,TurnoverRateFFTRM,月换手率_自由流通股本(%),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1577,"297",QT_StockPerformance,1,AvgPriceRM,月成交均价(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1578,"297",QT_StockPerformance,1,HighPriceRM,月最高价(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1579,"297",QT_StockPerformance,1,LowPriceRM,月最低价(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:29",,"2024-06-12 14:39:29"
1580,"297",QT_StockPerformance,1,HighestClosePriceRM,月收盘最高价(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1581,"297",QT_StockPerformance,1,LowestClosePriceRM,月收盘最低价(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1582,"297",QT_StockPerformance,1,TurnoverValuePerDayRM,月日均成交金额(元),,"decimal(19,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1583,"297",QT_StockPerformance,1,TurnoverRatePerDayRM,月日均换手率(%),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1584,"297",QT_StockPerformance,1,TurnoverRatePDFFTRM,月日均换手率_自由流通股本(%),,"decimal(18,4)",近一月表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1585,"297",QT_StockPerformance,1,TurnoverValueTM,本月以来成交金额(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1586,"297",QT_StockPerformance,1,TurnoverVolumeTM,本月以来成交量(股),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1587,"297",QT_StockPerformance,1,ChangePCTTM,本月以来涨跌幅(%),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1588,"297",QT_StockPerformance,1,RangePCTTM,本月以来振幅(%),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1589,"297",QT_StockPerformance,1,TurnoverRateTM,本月以来换手率(%),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:30",,"2024-06-12 14:39:30"
1590,"297",QT_StockPerformance,1,TurnoverRateFFTTM,本月以来换手率_自由流通股本(%),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1591,"297",QT_StockPerformance,1,AvgPriceTM,本月以来成交均价(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1592,"297",QT_StockPerformance,1,HighPriceTM,本月以来最高价(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1593,"297",QT_StockPerformance,1,LowPriceTM,本月以来最低价(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1594,"297",QT_StockPerformance,1,HighestClosePriceTM,本月以来收盘最高价(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1595,"297",QT_StockPerformance,1,LowestClosePriceTM,本月以来收盘最低价(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1596,"297",QT_StockPerformance,1,TurnoverValuePerDayTM,本月以来日均成交金额(元),,"decimal(19,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1597,"297",QT_StockPerformance,1,TurnoverRatePerDayTM,本月以来日均换手率(%),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1598,"297",QT_StockPerformance,1,TurnoverRatePDFFTTM,本月以来日均换手率_自由流通股本(%),,"decimal(18,4)",本月以来表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1599,"297",QT_StockPerformance,1,TurnoverValueRMThree,三个月成交金额(元),,"decimal(19,4)",近三个月表现,"","",,,1,,"2024-06-12 14:39:31",,"2024-06-12 14:39:31"
1600,"297",QT_StockPerformance,1,TurnoverVolumeRMThree,三个月成交量(股),,"decimal(18,4)",近三个月表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1601,"297",QT_StockPerformance,1,ChangePCTRMThree,三个月涨跌幅(%),,"decimal(18,4)",近三个月表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1602,"297",QT_StockPerformance,1,RangePCTRMThree,三个月振幅(%),,"decimal(18,4)",近三个月表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1603,"297",QT_StockPerformance,1,TurnoverRateRMThree,三个月换手率(%),,"decimal(18,4)",近三个月表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1604,"297",QT_StockPerformance,1,TurnoverRateFFTRMThree,三个月换手率_自由流通股本(%),,"decimal(18,4)",近三个月表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1605,"297",QT_StockPerformance,1,TurnoverValueRMSix,六个月成交金额(元),,"decimal(19,4)",近半年表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1606,"297",QT_StockPerformance,1,TurnoverVolumeRMSix,六个月成交量(股),,"decimal(18,4)",近半年表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1607,"297",QT_StockPerformance,1,ChangePCTRMSix,六个月涨跌幅(%),,"decimal(18,4)",近半年表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1608,"297",QT_StockPerformance,1,RangePCTRMSix,六个月振幅(%),,"decimal(18,4)",近半年表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1609,"297",QT_StockPerformance,1,TurnoverRateRMSix,六个月换手率(%),,"decimal(18,4)",近半年表现,"","",,,1,,"2024-06-12 14:39:32",,"2024-06-12 14:39:32"
1610,"297",QT_StockPerformance,1,TurnoverRateFFTRMSix,六个月换手率_自由流通股本(%),,"decimal(18,4)",近半年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1611,"297",QT_StockPerformance,1,TurnoverValueRY,十二个月成交金额(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1612,"297",QT_StockPerformance,1,TurnoverVolumeRY,十二个月成交量(股),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1613,"297",QT_StockPerformance,1,ChangePCTRY,十二个月涨跌幅(%),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1614,"297",QT_StockPerformance,1,RangePCTRY,十二个月振幅(%),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1615,"297",QT_StockPerformance,1,TurnoverRateRY,十二个月换手率(%),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1616,"297",QT_StockPerformance,1,TurnoverRateFFTRY,十二个月换手率_自由流通股本(%),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1617,"297",QT_StockPerformance,1,AvgPriceRY,十二个月成交均价(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1618,"297",QT_StockPerformance,1,HighPriceRY,十二个月最高价(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1619,"297",QT_StockPerformance,1,LowPriceRY,十二个月最低价(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:33",,"2024-06-12 14:39:33"
1620,"297",QT_StockPerformance,1,HighestClosePriceRY,十二个月收盘最高价(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:34",,"2024-06-12 14:39:34"
1621,"297",QT_StockPerformance,1,LowestClosePriceRY,十二个月收盘最低价(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:34",,"2024-06-12 14:39:34"
1622,"297",QT_StockPerformance,1,TurnoverValuePDayRY,十二个月日均成交金额(元),,"decimal(19,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:34",,"2024-06-12 14:39:34"
1623,"297",QT_StockPerformance,1,TurnoverRatePDayRY,十二个月日均换手率(%),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:34",,"2024-06-12 14:39:34"
1624,"297",QT_StockPerformance,1,TurnoverRatePDFFTRY,十二个月日均换手率_自由流通股本(%),,"decimal(18,4)",近一年表现,"","",,,1,,"2024-06-12 14:39:34",,"2024-06-12 14:39:34"
1625,"297",QT_StockPerformance,1,TurnoverValueYTD,今年以来成交金额(元),,"decimal(19,4)",今年以来表现,"","",,,1,,"2024-06-12 14:39:34",,"2024-06-12 14:39:34"
